customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity
9484,23662,06-04-2024,0,0,2,8,7,328.75,4
2894,23663,14-12-2024,1,1,0,286,4,462.21,2
8915,23664,01-03-2024,1,1,3,99,3,1330.45,1
6221,23665,27-11-2024,0,0,2,751,7,650.35,3
1797,23666,26-05-2024,1,1,3,879,2,510.79,2
4970,23667,10-03-2024,1,0,2,50,3,1389.23,4
5312,23668,05-08-2024,1,0,3,144,4,339.67,3
3402,23669,30-08-2024,2,1,5,640,0,153.36,4
6436,23670,07-05-2024,2,0,2,74,7,607.22,2
8749,23671,16-10-2024,1,0,0,883,2,1868.83,1
8952,23672,24-01-2024,0,0,4,478,0,625.82,1
5725,23673,14-02-2024,1,1,3,795,2,757.3,2
9040,23674,14-08-2024,0,1,3,852,6,1585.85,3
9307,23675,29-07-2024,1,0,4,850,1,482.21,4
1792,23676,12-09-2024,2,0,5,301,2,1100.69,2
6714,23677,06-11-2024,0,0,1,612,5,970.86,3
7958,23678,05-12-2024,0,0,3,301,2,1208.38,2
1142,23679,03-07-2024,1,0,3,797,4,294.48,4
6430,23680,01-07-2024,0,1,5,851,1,213.54,3
9220,23681,03-12-2024,0,0,5,439,4,368.56,3
3413,23682,16-12-2024,0,0,0,605,2,1971.22,4
8716,23683,18-01-2024,1,1,0,672,6,1827.36,2
9404,23684,03-07-2024,1,0,0,51,6,1634.16,2
6716,23685,01-12-2024,0,1,1,174,2,1900.79,3
6664,23686,19-01-2024,2,0,1,490,7,255.36,3
5812,23687,22-12-2024,1,1,2,668,2,767.06,4
4680,23688,30-09-2024,1,1,4,94,4,195.45,3
5075,23689,26-02-2024,0,1,2,129,5,322.11,2
5700,23690,21-08-2024,1,0,5,741,6,1992.7,1
5339,23691,06-06-2024,0,0,2,681,6,1934.51,2
8433,23692,02-05-2024,2,0,1,617,4,455.37,1
7922,23693,14-08-2024,0,1,2,773,0,539.5,3
4127,23694,25-09-2024,1,1,2,484,7,332.19,3
5617,23695,22-11-2024,2,0,1,727,2,1851.27,3
2936,23696,01-06-2024,0,0,0,734,4,374.19,3
2584,23697,28-02-2024,0,0,0,248,6,1512.17,3
4319,23698,11-11-2024,0,0,2,185,6,980.87,1
1523,23699,01-05-2024,0,1,3,130,2,1742.53,4
8690,23700,04-10-2024,1,0,5,534,3,841.29,1
2135,23701,18-10-2024,0,1,5,94,6,411.33,1
3938,23702,22-01-2024,0,0,1,233,4,256.43,1
3262,23703,29-05-2024,1,1,0,545,4,317.65,1
2861,23704,31-01-2024,0,1,3,150,4,473.55,1
4309,23705,08-08-2024,1,1,5,745,5,961.79,4
7472,23706,17-10-2024,0,1,4,56,2,1554.47,2
9030,23707,23-07-2024,0,1,3,297,7,1037.42,2
2698,23708,28-04-2024,0,1,1,889,0,296.98,1
3151,23709,21-12-2024,0,0,1,341,4,90.53,2
5226,23710,01-02-2024,0,0,3,106,2,889.63,1
3876,23711,21-02-2024,0,1,4,197,2,1372.23,3
8199,23712,13-05-2024,0,1,0,697,4,210.38,3
3006,23713,12-12-2024,1,1,0,606,2,1575.41,3
4621,23714,22-11-2024,1,1,5,623,7,1114.72,3
5911,23715,24-07-2024,1,0,2,427,1,283.77,3
4433,23716,13-12-2024,2,1,2,641,3,924.96,1
6553,23717,26-11-2024,1,1,5,537,4,144.03,3
8194,23718,02-08-2024,0,0,5,360,0,990.12,3
5788,23719,13-02-2024,1,0,4,874,6,1884.92,1
5111,23720,24-11-2024,1,1,3,372,2,1594.64,3
9565,23721,22-08-2024,1,1,4,624,3,709.33,1
9834,23722,21-02-2024,0,0,4,323,4,449.34,1
9957,23723,02-11-2024,1,1,4,209,5,1191.69,2
1147,23724,25-05-2024,0,0,5,83,1,791.81,3
8535,23725,14-10-2024,0,0,4,809,2,560.64,4
9087,23726,05-04-2024,1,0,0,31,7,589.96,1
8246,23727,04-01-2024,2,1,0,889,3,1307.23,2
7745,23728,14-06-2024,1,1,2,376,0,365.22,4
4294,23729,14-06-2024,2,1,1,446,7,380.1,4
7533,23730,11-11-2024,0,0,4,434,6,1259.91,2
6217,23731,12-02-2024,1,1,0,47,4,195.99,2
8482,23732,29-11-2024,0,1,2,128,6,1900.01,1
4162,23733,25-02-2024,1,1,5,849,4,140.83,2
7682,23734,07-12-2024,1,1,3,485,1,458.98,1
8058,23735,14-09-2024,0,1,5,371,5,1020.43,3
8503,23736,11-05-2024,0,1,4,114,4,343.51,3
2546,23737,15-12-2024,2,0,5,516,4,431.02,3
8772,23738,11-05-2024,0,1,4,280,5,896.58,2
2949,23739,19-08-2024,0,1,0,466,3,302.61,4
9432,23740,06-01-2024,2,1,2,236,7,350.46,4
1348,23741,07-02-2024,0,1,1,573,3,408.08,4
3012,23742,08-05-2024,1,0,2,492,3,534.34,1
6479,23743,30-03-2024,0,0,0,847,3,1093.23,1
5889,23744,24-03-2024,0,0,5,636,6,399.12,1
7196,23745,18-05-2024,0,0,4,256,6,1550.52,4
4631,23746,10-08-2024,0,1,1,222,2,1416.65,2
1030,23747,15-02-2024,1,1,5,406,5,445.89,2
6558,23748,01-10-2024,1,1,1,158,6,1710.57,4
5596,23749,05-11-2024,1,1,2,13,1,686.08,2
5577,23750,01-11-2024,1,1,3,16,2,959.06,3
4391,23751,11-03-2024,0,1,2,25,5,1798.93,1
9013,23752,17-11-2024,1,0,5,154,7,1198.33,1
8130,23753,17-02-2024,0,1,4,700,2,1877.82,1
2630,23754,09-02-2024,0,0,2,718,5,1648.42,2
1349,23755,21-09-2024,2,0,1,667,3,889.87,1
2632,23756,04-10-2024,2,0,2,767,7,359.88,2
1437,23757,16-02-2024,0,1,5,867,3,1394.57,1
7382,23758,31-05-2024,0,0,3,760,5,753.65,3
6581,23759,29-05-2024,1,1,1,107,3,708.78,2
5166,23760,20-09-2024,1,0,0,463,0,447.48,4
6324,23761,07-07-2024,1,1,4,181,5,1783.9,1
8274,23762,07-08-2024,1,1,2,569,3,1393.01,4
8478,23763,30-01-2024,0,0,3,388,0,619.43,2
4910,23764,22-12-2024,1,1,3,343,0,838,2
6329,23765,21-07-2024,0,1,4,113,3,1372.89,3
6191,23766,01-09-2024,1,0,5,630,0,939.03,2
9543,23767,24-06-2024,1,0,2,848,6,982.36,3
7852,23768,30-03-2024,2,1,1,881,3,634.5,3
3829,23769,31-08-2024,0,0,1,892,5,1002.66,2
8981,23770,15-04-2024,1,0,4,268,2,1734.82,3
4580,23771,20-03-2024,0,1,5,510,3,661.89,2
7818,23772,20-07-2024,1,1,3,121,2,1262.94,2
9798,23773,10-05-2024,0,0,4,649,4,434,2
8279,23774,22-11-2024,0,0,1,483,3,1042.27,4
1967,23775,28-08-2024,0,1,4,241,3,1232.41,2
2851,23776,16-05-2024,1,1,4,138,2,1126.98,4
8162,23777,13-01-2024,0,1,4,514,5,1221.94,2
2110,23778,04-05-2024,1,1,0,876,6,1377.6,2
1104,23779,12-02-2024,0,0,1,809,1,362.07,1
3322,23780,21-03-2024,1,1,4,676,4,79.62,1
5378,23781,13-04-2024,2,0,5,737,4,205.16,4
2155,23782,26-08-2024,0,0,4,460,7,1175.28,1
2380,23783,08-02-2024,1,1,3,447,7,455.35,1
4049,23784,29-02-2024,0,0,4,609,1,580.51,4
6389,23785,15-01-2024,1,0,3,547,3,1120.81,4
5899,23786,30-11-2024,0,0,5,300,1,419.16,1
8182,23787,26-12-2024,0,0,1,29,2,1460.35,4
9825,23788,18-04-2024,1,0,4,644,5,259.41,4
1297,23789,15-06-2024,0,0,0,463,1,598.56,4
7193,23790,19-04-2024,0,0,4,306,4,328.42,2
2473,23791,13-07-2024,0,1,2,724,1,502.43,1
4243,23792,20-07-2024,1,1,5,726,2,1202.14,4
4083,23793,03-04-2024,2,0,3,406,3,1465.33,2
7305,23794,23-08-2024,1,1,0,78,6,422.99,4
3301,23795,03-01-2024,1,1,4,389,0,610.88,2
9050,23796,23-08-2024,2,1,2,555,1,419.59,4
4448,23797,01-10-2024,1,0,0,871,4,277.17,3
8334,23798,20-01-2024,1,1,2,532,7,677.15,3
9565,23799,21-09-2024,1,0,2,624,2,1916.88,1
5595,23800,26-09-2024,2,0,5,33,7,309.43,3
1910,23801,20-12-2024,0,1,4,522,7,949.77,3
7311,23802,21-10-2024,1,0,2,229,6,870.43,3
4809,23803,08-01-2024,1,1,5,377,2,761.42,3
4044,23804,30-01-2024,0,0,2,476,3,342.27,1
5113,23805,20-02-2024,1,1,3,468,7,215.98,3
3697,23806,31-07-2024,1,1,2,134,7,1107.37,3
3522,23807,16-09-2024,1,1,0,762,7,586.8,2
9905,23808,28-08-2024,1,1,2,285,6,1195.65,4
3506,23809,30-04-2024,0,0,5,704,0,691.03,1
5127,23810,14-03-2024,2,0,3,266,7,933.4,4
7432,23811,24-01-2024,0,1,1,792,7,818.63,4
2988,23812,16-05-2024,0,1,2,103,1,749.97,3
6559,23813,19-04-2024,1,1,0,732,6,1630.72,1
9058,23814,20-04-2024,1,1,3,276,5,216.74,2
8314,23815,02-02-2024,1,0,5,878,4,160.01,2
1257,23816,16-04-2024,1,1,2,164,2,1104.28,4
4645,23817,01-11-2024,1,0,4,406,0,986.39,3
1002,23818,28-03-2024,1,1,1,722,2,541.22,2
6459,23819,16-11-2024,1,1,5,825,3,1466.24,3
3926,23820,01-02-2024,0,1,4,282,5,374.52,4
9041,23821,20-08-2024,2,1,2,683,1,362.57,4
2579,23822,09-02-2024,1,1,4,778,6,382.73,4
8661,23823,20-05-2024,1,0,1,648,5,1245.03,4
4080,23824,14-12-2024,0,1,1,630,1,493.46,4
9279,23825,07-10-2024,2,1,0,144,4,325.31,3
2796,23826,06-07-2024,0,0,1,885,6,1379.76,3
3420,23827,18-08-2024,0,1,2,239,5,495.66,4
4158,23828,29-08-2024,0,0,1,838,3,1195.11,2
9867,23829,16-10-2024,2,1,1,160,0,320.26,1
7604,23830,04-08-2024,2,1,3,713,2,1747.01,1
8346,23831,05-07-2024,1,1,4,339,1,186.8,1
5975,23832,28-01-2024,1,1,0,680,7,865.72,4
8152,23833,15-12-2024,1,0,2,829,2,1106.16,3
6641,23834,25-07-2024,0,0,1,586,6,373.6,2
7007,23835,15-04-2024,1,1,5,44,3,940.99,3
8534,23836,19-02-2024,0,1,1,109,0,498.69,1
9848,23837,08-08-2024,1,0,5,516,3,815.16,3
6181,23838,12-10-2024,0,0,5,872,3,394.11,4
4973,23839,21-10-2024,0,1,1,125,1,795.89,2
6877,23840,19-11-2024,1,0,4,120,5,1302.96,3
7673,23841,22-11-2024,1,0,2,575,1,248.26,4
9876,23842,15-08-2024,1,0,1,603,2,503.07,1
7288,23843,11-12-2024,1,1,0,434,5,1198.85,1
9590,23844,28-01-2024,0,0,3,128,4,65.79,3
7588,23845,24-05-2024,1,1,1,787,4,78.77,3
9564,23846,25-06-2024,0,1,5,108,6,1130.55,4
7762,23847,12-09-2024,1,0,4,137,2,1920.28,4
8963,23848,19-04-2024,0,1,1,627,2,873.77,4
2716,23849,15-04-2024,0,0,4,113,1,701.87,4
9931,23850,25-11-2024,1,1,1,463,7,990.37,4
4141,23851,25-08-2024,2,1,1,895,2,1000.27,2
8177,23852,19-08-2024,0,1,4,601,2,1427.98,1
4529,23853,08-03-2024,2,0,4,424,6,640.17,2
5121,23854,01-07-2024,1,1,0,728,3,558.8,4
7731,23855,02-06-2024,0,0,2,336,5,588.44,2
5864,23856,14-08-2024,1,1,3,78,2,1227.65,1
7445,23857,01-12-2024,1,1,0,598,7,951.45,2
1711,23858,11-04-2024,1,1,4,771,0,504.6,1
8499,23859,22-10-2024,0,0,2,495,6,1691.31,3
4675,23860,19-08-2024,1,0,0,71,2,1347.4,1
8095,23861,30-06-2024,1,1,5,176,5,285.3,1
3569,23862,12-12-2024,1,0,3,809,4,364.63,1
6363,23863,23-02-2024,1,0,5,249,4,488.42,3
6293,23864,04-09-2024,0,0,0,592,1,477.36,3
2259,23865,25-05-2024,1,1,4,122,0,971.31,3
5267,23866,05-09-2024,1,1,5,435,7,700.83,2
6718,23867,20-02-2024,0,0,0,678,5,601.91,4
8524,23868,25-09-2024,1,1,1,416,6,478.17,4
8982,23869,26-01-2024,0,1,2,874,1,724.2,2
4460,23870,07-05-2024,1,1,0,18,0,771.61,4
6787,23871,26-11-2024,0,1,0,648,6,662.86,3
2571,23872,18-08-2024,1,1,0,342,2,1935.03,3
9059,23873,28-06-2024,0,1,2,791,1,317.95,1
8811,23874,30-04-2024,2,0,2,99,0,768.96,1
9990,23875,02-02-2024,1,0,3,43,6,857.07,3
5375,23876,10-02-2024,1,1,1,559,1,395.9,1
4232,23877,18-09-2024,0,0,3,397,5,302.29,4
7819,23878,10-04-2024,1,1,4,637,2,1118.83,2
7508,23879,28-01-2024,0,1,0,852,3,721.25,3
2908,23880,08-06-2024,1,0,4,851,7,1024.8,3
5859,23881,24-05-2024,1,0,5,756,0,177.2,1
6793,23882,15-12-2024,1,0,5,687,7,1163.36,3
5094,23883,25-03-2024,0,1,2,353,5,406.41,2
4340,23884,07-04-2024,0,1,1,872,3,935.66,3
3158,23885,01-03-2024,1,0,0,82,7,222.72,1
4703,23886,09-03-2024,1,1,5,204,6,1098.61,4
3212,23887,13-07-2024,1,1,3,3,7,763.8,3
3703,23888,22-03-2024,1,1,5,619,2,1023.74,2
2664,23889,19-09-2024,1,0,4,392,5,708.5,2
4386,23890,25-10-2024,1,1,5,231,5,658.75,1
6682,23891,26-06-2024,1,0,4,856,2,1299.15,3
4398,23892,28-03-2024,1,1,0,151,4,133.2,4
2278,23893,26-10-2024,0,1,2,154,1,759.52,4
8209,23894,18-12-2024,0,1,3,457,4,82.65,1
4882,23895,30-11-2024,0,1,2,236,3,867.82,3
6253,23896,01-12-2024,0,0,4,454,2,1933.97,4
5709,23897,21-10-2024,1,0,5,473,4,390.6,1
5556,23898,26-09-2024,1,1,5,845,3,437.92,3
4943,23899,15-12-2024,1,0,4,172,7,507.12,3
7800,23900,03-05-2024,2,1,2,556,7,860.85,3
8693,23901,05-12-2024,0,0,5,367,3,635.97,1
9134,23902,08-01-2024,0,1,5,356,0,575.54,4
4988,23903,30-10-2024,0,0,5,185,0,710.89,2
4067,23904,01-05-2024,1,0,5,574,5,1783.81,2
1745,23905,16-04-2024,1,1,5,439,5,1200.4,4
4984,23906,03-09-2024,0,0,4,86,0,723.17,4
9928,23907,04-03-2024,0,1,5,864,7,826.89,4
3342,23908,28-12-2024,1,0,4,819,4,326.4,4
8604,23909,22-09-2024,0,1,4,760,4,204.24,1
7808,23910,08-01-2024,0,0,5,266,5,1362.94,1
6939,23911,04-11-2024,1,1,5,680,6,1130.91,3
6086,23912,09-02-2024,1,1,5,189,3,1225.22,2
7806,23913,27-10-2024,1,1,0,569,3,1466.18,4
1885,23914,23-10-2024,1,0,5,406,2,1066.75,4
2153,23915,22-08-2024,1,0,4,228,3,1132.89,2
2761,23916,07-08-2024,1,0,1,482,0,667.72,1
7892,23917,29-10-2024,0,1,3,497,0,488.98,4
4888,23918,06-11-2024,1,1,3,581,5,1660.59,4
2869,23919,15-09-2024,1,0,0,878,6,599.44,1
1403,23920,03-03-2024,1,1,5,614,6,461.63,1
5400,23921,30-08-2024,1,1,5,407,4,496.19,1
4587,23922,14-03-2024,0,1,5,299,5,1351.03,3
2601,23923,18-01-2024,1,1,4,464,5,710.95,3
1209,23924,25-02-2024,2,1,5,567,0,960.7,1
7783,23925,17-06-2024,2,1,5,63,3,1418.95,1
8013,23926,17-12-2024,0,0,5,207,5,1787.55,3
3213,23927,13-01-2024,1,0,0,800,6,487.76,3
5442,23928,28-01-2024,1,0,1,691,4,342.71,4
3278,23929,03-02-2024,1,0,5,479,0,561.09,3
4679,23930,10-03-2024,1,1,5,440,7,479.56,2
1982,23931,16-07-2024,2,1,1,77,0,177.5,2
9515,23932,26-10-2024,1,0,0,158,0,866.68,3
7484,23933,18-01-2024,0,0,3,379,6,704.23,2
9108,23934,20-10-2024,0,1,3,194,0,962.86,3
3662,23935,29-11-2024,1,1,2,640,0,738.22,2
8855,23936,29-01-2024,1,1,2,770,3,1404.37,3
5664,23937,13-06-2024,2,0,4,853,2,1830.95,4
2783,23938,24-10-2024,1,1,3,875,7,424.07,2
3989,23939,12-09-2024,0,0,0,341,5,874.03,1
8302,23940,08-03-2024,1,1,1,765,4,102.39,3
7971,23941,23-02-2024,0,1,0,67,4,164.37,3
7481,23942,11-06-2024,0,0,3,526,2,1384.02,2
3038,23943,05-11-2024,1,0,5,220,6,568.33,3
6829,23944,12-12-2024,1,1,3,20,7,861.09,4
9466,23945,23-06-2024,0,0,2,210,6,981.82,2
1438,23946,12-07-2024,1,1,4,35,6,897.64,2
3891,23947,22-07-2024,2,0,4,737,1,556.1,4
1723,23948,27-06-2024,1,1,0,447,6,605.15,4
1934,23949,24-08-2024,0,1,1,168,1,446.76,2
9979,23950,09-04-2024,2,0,1,439,0,398.99,2
3162,23951,16-07-2024,0,1,3,569,7,231.48,2
2614,23952,11-08-2024,0,1,2,820,2,751.98,4
1665,23953,24-07-2024,0,0,3,785,4,481.29,4
9828,23954,21-12-2024,0,1,2,293,4,52.92,1
5218,23955,28-09-2024,0,0,1,480,3,422.08,2
8121,23956,24-09-2024,0,0,1,309,3,1236.35,2
3252,23957,21-10-2024,1,1,1,13,3,940.7,3
6767,23958,11-07-2024,0,0,1,348,7,688.66,1
8973,23959,21-04-2024,0,1,5,840,2,1810.25,4
7039,23960,14-07-2024,1,1,2,482,3,522.12,1
5653,23961,02-12-2024,1,0,1,693,3,325.12,4
2894,23962,16-11-2024,1,0,3,403,6,1462.01,3
3100,23963,09-05-2024,0,1,4,59,7,1007.04,2
6371,23964,25-06-2024,1,1,0,717,3,1460.32,3
5060,23965,09-04-2024,2,1,0,289,0,192.32,1
1417,23966,05-01-2024,0,1,0,356,7,437.78,1
2763,23967,23-04-2024,1,1,2,150,1,271.59,4
4887,23968,06-02-2024,1,0,4,853,3,576,3
2608,23969,10-05-2024,1,1,2,716,1,781.1,3
5984,23970,20-01-2024,0,1,5,229,6,1677.86,3
3705,23971,25-04-2024,0,0,3,656,7,906.8,1
3623,23972,17-09-2024,1,1,0,478,3,1363.18,1
1974,23973,03-11-2024,1,0,0,425,7,919.22,3
5528,23974,19-11-2024,1,1,5,386,5,1762.27,1
2697,23975,23-07-2024,0,0,5,503,7,741.68,2
6672,23976,18-07-2024,0,1,3,126,6,1683.12,4
9441,23977,19-12-2024,0,1,3,152,3,1148.48,3
9209,23978,21-07-2024,1,1,5,881,6,1459.4,2
7000,23979,31-01-2024,1,0,2,158,6,610.9,4
8266,23980,07-12-2024,0,0,0,636,7,1104.06,3
9289,23981,12-08-2024,1,1,4,53,5,1021.04,2
7135,23982,31-08-2024,1,1,0,414,2,1178.8,1
3311,23983,05-02-2024,2,1,5,741,1,310.05,3
5507,23984,20-06-2024,1,0,3,149,4,169.37,1
8712,23985,16-06-2024,1,1,2,364,3,507.11,4
7011,23986,24-10-2024,1,1,0,787,5,725.98,1
4260,23987,19-05-2024,1,0,1,621,1,433.08,4
2515,23988,05-05-2024,0,1,4,323,7,628.17,4
2297,23989,05-09-2024,2,0,3,880,4,216.43,1
4392,23990,06-01-2024,0,1,4,280,4,283.05,1
8241,23991,29-09-2024,0,1,3,685,6,1160.16,4
5972,23992,03-01-2024,0,0,1,14,2,1054.56,1
1536,23993,27-03-2024,1,1,1,635,2,615.11,2
9265,23994,30-06-2024,1,1,3,801,4,186.51,1
4643,23995,11-03-2024,1,1,4,862,7,215.88,4
4514,23996,13-01-2024,0,1,5,404,0,686.49,4
8373,23997,02-06-2024,0,0,1,320,6,1112.44,4
4392,23998,15-09-2024,0,0,2,600,5,1338.03,1
6554,23999,29-03-2024,0,1,4,613,1,291.9,2
9289,24000,10-04-2024,0,0,5,355,7,533.71,2
5662,24001,03-09-2024,0,1,4,660,1,361.09,1
6526,24002,11-12-2024,2,0,4,878,3,764.19,2
4182,24003,07-07-2024,1,1,4,718,7,181.54,4
9015,24004,23-07-2024,0,1,4,160,5,1332.38,3
1675,24005,28-10-2024,0,1,1,65,5,1360.81,3
3486,24006,25-01-2024,2,1,4,781,5,1648.45,4
9917,24007,24-12-2024,1,0,3,812,1,397.12,1
5356,24008,22-06-2024,1,1,2,562,6,814.03,1
2572,24009,18-05-2024,1,1,3,626,7,704.47,3
4723,24010,13-08-2024,0,1,1,730,7,716.64,2
3297,24011,28-11-2024,0,0,1,871,4,191.22,4
5727,24012,08-12-2024,0,1,1,394,5,804.22,2
3123,24013,10-10-2024,1,1,3,269,7,1156.91,4
4593,24014,25-06-2024,2,0,3,120,6,1302.12,3
9170,24015,24-02-2024,0,0,5,713,0,793.26,2
1741,24016,10-03-2024,1,1,4,467,2,1797.21,3
7872,24017,01-11-2024,1,0,1,685,7,1130.89,4
1703,24018,15-02-2024,1,1,5,674,4,334.64,3
5115,24019,24-06-2024,1,1,1,787,6,1554.39,3
7014,24020,28-05-2024,1,0,4,375,5,1567.52,3
9597,24021,15-09-2024,1,1,2,425,7,590.23,4
3250,24022,05-05-2024,1,1,1,725,4,188.07,3
1474,24023,13-09-2024,1,1,5,859,5,695.49,1
7756,24024,04-07-2024,0,1,3,768,0,440.65,2
9042,24025,19-11-2024,1,0,4,86,2,1882.02,3
6084,24026,09-03-2024,1,1,3,729,7,1159.6,1
1543,24027,04-10-2024,1,0,4,49,4,109.86,2
5505,24028,20-09-2024,0,0,4,403,1,674.98,2
4519,24029,27-10-2024,0,1,0,356,6,1885.55,3
5062,24030,27-06-2024,0,1,5,335,4,262.68,4
1485,24031,27-04-2024,1,0,4,718,7,223.74,3
3855,24032,07-07-2024,1,0,2,428,2,1008.1,4
9989,24033,21-12-2024,0,0,4,598,6,1369.6,4
1412,24034,12-03-2024,1,1,3,313,5,600.95,1
9228,24035,29-08-2024,1,0,2,645,5,519.99,1
5657,24036,22-03-2024,1,0,5,181,6,1370.38,2
6262,24037,09-10-2024,1,1,4,657,1,583.32,1
9400,24038,03-06-2024,1,0,4,286,2,588.72,1
2960,24039,09-11-2024,0,1,3,443,6,411.35,3
9858,24040,29-02-2024,0,1,2,442,4,231.88,1
3490,24041,15-02-2024,1,1,1,774,0,519.55,1
4141,24042,13-12-2024,0,0,4,530,6,282.05,2
5045,24043,02-05-2024,0,1,0,768,2,1887.68,4
6413,24044,31-01-2024,0,0,0,884,2,1100.52,4
3904,24045,01-11-2024,1,1,0,120,6,1845.07,1
8137,24046,31-05-2024,1,0,2,613,4,168.81,2
1191,24047,02-12-2024,1,0,3,71,1,408.94,2
6998,24048,08-06-2024,0,1,5,326,2,891.88,1
6905,24049,02-10-2024,0,1,0,730,7,490.98,1
5810,24050,30-07-2024,2,1,4,127,5,1010.5,2
6520,24051,25-06-2024,0,0,5,109,7,312.65,3
7728,24052,26-06-2024,1,1,5,768,7,911.17,2
9137,24053,01-04-2024,0,1,2,394,6,666.56,1
2965,24054,25-09-2024,1,1,2,289,2,1660.77,1
5291,24055,10-07-2024,1,1,2,450,1,710.54,2
6059,24056,01-01-2024,1,1,3,846,2,1656.09,2
4102,24057,25-05-2024,1,0,1,83,7,717.84,1
9763,24058,28-05-2024,0,1,3,174,7,231.19,2
5603,24059,19-11-2024,0,0,5,292,4,467.63,1
6333,24060,04-06-2024,1,1,0,472,5,347.54,1
2752,24061,26-07-2024,1,0,2,19,3,596.84,4
4741,24062,31-01-2024,1,1,5,635,7,633.65,2
6629,24063,23-05-2024,1,0,2,720,7,1144.23,2
4854,24064,13-04-2024,2,0,5,160,4,302.56,2
7929,24065,30-06-2024,0,1,2,9,2,1828.37,1
2230,24066,23-11-2024,0,0,1,109,2,1044.82,2
2381,24067,06-12-2024,0,1,2,361,3,362.31,3
4050,24068,14-04-2024,1,1,2,291,3,570.52,2
3865,24069,11-08-2024,0,1,4,715,4,143.26,4
8338,24070,14-12-2024,0,0,2,883,3,378.94,2
8809,24071,24-03-2024,0,0,1,879,2,769.62,3
5247,24072,08-06-2024,0,0,5,375,3,452.35,2
5549,24073,01-07-2024,1,1,2,357,2,856.88,1
3649,24074,02-01-2024,0,0,1,298,3,499.21,4
5785,24075,18-06-2024,1,0,4,643,3,1175.02,1
7357,24076,14-02-2024,1,0,2,331,2,1674.74,4
7500,24077,23-04-2024,0,1,4,695,0,245.94,3
9719,24078,12-02-2024,0,1,2,895,4,425.61,4
6200,24079,25-09-2024,0,1,4,211,0,742.98,3
4062,24080,31-10-2024,1,1,3,81,5,244.97,4
1626,24081,07-04-2024,1,0,1,818,1,547.28,4
7190,24082,15-01-2024,0,0,2,15,7,665.29,1
8234,24083,28-06-2024,0,1,1,702,4,175.57,1
5971,24084,11-02-2024,0,0,2,494,1,329.09,1
9304,24085,09-06-2024,1,0,3,166,2,1075.26,1
3851,24086,17-07-2024,2,1,0,619,6,1236.22,2
1479,24087,19-06-2024,1,0,2,763,4,80.15,3
6697,24088,09-07-2024,2,1,3,103,1,690.47,3
2091,24089,25-07-2024,0,1,5,377,2,1071.01,3
1756,24090,29-02-2024,1,0,3,88,4,79.53,3
7317,24091,06-09-2024,1,0,1,66,2,1506.59,2
4909,24092,31-08-2024,1,0,1,545,7,489.27,2
6439,24093,22-02-2024,1,0,3,320,2,1653.68,4
7728,24094,07-06-2024,1,1,0,789,1,436.93,3
4442,24095,15-04-2024,1,1,2,298,7,164.7,1
6499,24096,25-05-2024,0,0,0,295,2,1492.63,2
5852,24097,09-10-2024,0,0,0,43,0,958.24,4
6219,24098,05-08-2024,0,1,4,375,2,1441.03,4
7329,24099,27-11-2024,0,0,1,351,0,594.91,1
4423,24100,26-07-2024,0,0,0,64,3,1272.52,1
5539,24101,17-01-2024,0,0,5,863,1,333.04,4
6319,24102,16-09-2024,1,1,5,785,3,364.71,2
2261,24103,27-01-2024,1,0,5,405,0,921.9,3
2904,24104,04-05-2024,1,0,4,94,7,301.58,3
1804,24105,06-12-2024,0,1,2,535,2,1536.45,3
2782,24106,27-12-2024,0,0,3,325,6,434.13,1
4949,24107,23-02-2024,1,0,5,132,4,229.5,3
9437,24108,25-12-2024,0,1,4,151,7,959.16,4
9305,24109,23-12-2024,0,1,0,196,0,817.36,1
7864,24110,16-11-2024,1,0,2,337,0,569.75,2
6019,24111,29-10-2024,0,0,0,515,1,376.77,1
2822,24112,28-01-2024,0,1,5,839,4,301.59,1
4223,24113,14-02-2024,2,0,2,370,1,594.67,4
7895,24114,12-08-2024,1,0,4,607,0,480.21,3
9177,24115,07-02-2024,2,0,0,601,4,127.43,2
9661,24116,01-04-2024,1,1,1,219,7,472.52,2
4497,24117,22-12-2024,0,0,0,293,6,1478.88,2
5379,24118,28-11-2024,1,1,1,816,7,637.56,4
5581,24119,03-04-2024,1,1,2,881,6,704.51,4
1506,24120,15-07-2024,2,1,4,509,1,402.39,2
2048,24121,15-07-2024,1,1,4,77,7,1164.01,2
1406,24122,05-04-2024,0,1,0,519,4,480.11,2
7635,24123,27-03-2024,1,0,0,286,4,80.23,4
3018,24124,08-06-2024,0,1,3,319,5,202.83,4
7302,24125,07-08-2024,0,1,1,645,3,948.66,2
4377,24126,20-10-2024,0,0,4,177,7,1142.21,2
8147,24127,02-11-2024,0,1,5,739,4,324.89,2
2039,24128,08-01-2024,1,1,4,721,2,806.93,2
3926,24129,27-08-2024,2,0,0,441,4,453.78,1
2843,24130,12-08-2024,1,1,3,797,5,1013.61,3
4924,24131,18-01-2024,1,0,3,645,4,371.9,1
6057,24132,31-10-2024,1,0,1,177,4,324.09,1
2514,24133,05-08-2024,0,0,5,55,0,871.28,4
7002,24134,19-09-2024,1,0,3,32,2,1045.84,2
9679,24135,29-08-2024,1,1,0,64,3,1405.83,2
1389,24136,02-05-2024,0,0,1,494,4,178.03,2
1774,24137,14-03-2024,0,1,0,214,6,1391.75,1
